English Word;Portuguese Translation (Google Translate);Positive;Negative;Anger;Anticipation;Disgust;Fear;Joy;Sadness;Surprise;Trust
anaesthesia;anestesia;0;0;0;0;0;0;0;0;0;0
anaesthetic;anestésico;0;0;0;0;0;0;0;0;0;0
anal;anal;0;1;0;0;0;0;0;0;0;0
analgesic;analgésico;0;0;0;0;0;0;0;0;0;0
analogous;análogo;0;0;0;0;0;0;0;0;0;0
analogue;análogo;0;0;0;0;0;0;0;0;0;0
analogy;analogia;0;0;0;0;0;0;0;0;0;0
analysis;análise;0;0;0;0;0;0;0;0;0;0
analyst;analista;1;0;0;1;0;0;0;0;0;1
analytic;analítico;0;0;0;0;0;0;0;0;0;0
analyze;analisar;0;0;0;0;0;0;0;0;0;0
analyzer;analista;0;0;0;0;0;0;0;0;0;0
anarchism;anarquismo;0;1;1;0;0;1;0;0;0;0
anarchist;anarquista;0;1;1;0;0;1;0;0;0;0
anarchy;anarquia;0;1;1;0;0;1;0;0;0;0
anastomosis;anastomose;0;0;0;0;0;0;0;0;0;0
anathema;anátema;0;1;1;0;1;1;0;1;0;0
anatomic;anatômico;0;0;0;0;0;0;0;0;0;0
anatomy;anatomia;0;0;0;0;0;0;0;0;0;0
ancestor;antepassado;0;0;0;0;0;0;0;0;0;0
ancestral;ancestral;0;0;0;0;0;0;0;0;0;1
ancestry;antepassados;0;0;0;0;0;0;0;0;0;0
anchor;âncora;1;0;0;0;0;0;0;0;0;0
anchorage;ancoragem;1;0;0;0;0;0;0;1;0;0
ancient;antigo;0;1;0;0;0;0;0;0;0;0
ancillary;auxiliar;0;0;0;0;0;0;0;0;0;0
androgen;andrógeno;0;0;0;0;0;0;0;0;0;0
anemone;anêmona;0;0;0;0;0;0;0;0;0;0
anew;mais uma vez;0;0;0;0;0;0;0;0;0;0
angel;anjo;1;0;0;1;0;0;1;0;1;1
angelic;angélico;1;0;0;0;0;0;1;0;0;1
anger;raiva;0;1;1;0;0;0;0;0;0;0
angina;angina;0;1;0;0;0;1;0;0;0;0
angiography;angiografia;0;0;0;0;0;0;0;0;0;0
angle;ângulo;0;0;0;0;0;0;0;0;0;0
angling;pesca;0;1;0;1;0;0;0;0;0;0
angry;zangado;0;1;1;0;1;0;0;0;0;0
anguish;angústia;0;1;1;0;0;1;0;1;0;0
angular;angular;0;0;0;0;0;0;0;0;0;0
anhydrous;anidro;0;0;0;0;0;0;0;0;0;0
animal;animal;0;0;0;0;0;0;0;0;0;0
animate;animar;1;0;0;0;0;0;0;0;0;0
animated;animado;1;0;0;0;0;0;1;0;0;0
animation;animação;0;0;0;0;0;0;0;0;0;0
animosity;animosidade;0;1;1;0;1;1;0;1;0;0
animus;animosidade;0;1;1;0;0;0;0;0;0;0
ankle;tornozelo;0;0;0;0;0;0;0;0;0;0
annals;anais;0;0;0;0;0;0;0;0;0;0
annex;anexo;0;0;0;0;0;0;0;0;0;0
annexation;anexação;0;0;0;0;0;0;0;0;0;0
annexe;anexo;0;0;0;0;0;0;0;0;0;0
annihilate;aniquilar;0;1;1;0;0;1;0;0;0;0
annihilated;aniquilado;0;1;1;0;0;1;0;1;0;0
annihilation;aniquilação;0;1;1;0;0;1;0;1;0;0
annotate;anotar;0;0;0;0;0;0;0;0;0;0
annotation;anotação;0;0;0;0;0;0;0;0;0;0
announce;anunciar;0;0;0;0;0;0;0;0;0;0
announcement;anúncio;0;0;0;1;0;0;0;0;0;0
annoy;incomodar;0;1;1;0;1;0;0;0;0;0
annoyance;aborrecimento;0;1;1;0;1;0;0;0;0;0
annoying;irritante;0;1;1;0;0;0;0;0;0;0
annuity;anuidade;0;0;0;0;0;0;0;0;0;0
annul;anular;0;1;0;0;0;0;0;0;0;0
annular;anular;0;0;0;0;0;0;0;0;0;0
annulment;anulação;0;1;0;0;0;0;0;1;0;0
annulus;anel;0;0;0;0;0;0;0;0;0;0
anointing;unção;0;0;0;0;0;0;0;0;0;0
anomalous;anômalo;0;0;0;0;0;0;0;0;0;0
anomaly;anomalia;0;1;0;0;0;1;0;0;1;0
anon;sem demora;0;0;0;0;0;0;0;0;0;0
anonymous;anônimo;0;1;0;0;0;0;0;0;0;0
answer;responda;0;0;0;0;0;0;0;0;0;0
answerable;responsável;0;0;0;0;0;0;0;0;0;1
answering;respondendo;0;0;0;0;0;0;0;0;0;0
ant;formiga;0;0;0;0;0;0;0;0;0;0
antagonism;antagonismo;0;1;1;0;0;0;0;0;0;0
antagonist;antagonista;0;1;1;0;0;0;0;0;0;0
antagonistic;antagônico;0;1;1;0;1;0;0;0;0;0
ante;ante;0;0;0;0;0;0;0;0;0;0
antecedent;antecedente;0;0;0;0;0;0;0;0;0;0
antelope;antílope;0;0;0;0;0;0;0;0;0;0
antenna;antena;0;0;0;0;0;0;0;0;0;0
anterior;anterior;0;0;0;0;0;0;0;0;0;0
anthem;hino;0;0;0;0;0;0;0;0;0;0
anthology;antologia;0;0;0;0;0;0;0;0;0;0
anthrax;antraz;0;1;0;0;1;1;0;1;0;0
anthropology;antropologia;0;0;0;0;0;0;0;0;0;0
antibiotic;antibiótico;0;0;0;0;0;0;0;0;0;0
antibiotics;antibióticos;1;0;0;0;0;0;0;0;0;0
antichrist;anticristo;0;1;1;0;1;1;0;0;0;0
anticipation;antecipação;0;0;0;1;0;0;0;0;0;0
anticipatory;antecipatório;0;0;0;1;0;0;0;0;0;0
antidote;antídoto;1;0;0;1;0;0;0;0;0;1
antifungal;antifúngica;1;0;0;0;0;0;0;0;0;1
antimony;antimônio;0;0;0;0;0;0;0;0;0;0
antipathy;antipatia;0;1;1;0;1;0;0;0;0;0
antiquarian;antiquário;0;0;0;0;0;0;0;0;0;0
antiquated;antiquado;0;1;0;0;0;0;0;0;0;0
antique;antiguidade;1;0;0;0;0;0;0;0;0;0
antiquity;antiguidade;0;0;0;0;0;0;0;0;0;0
antiseptic;antisséptico;1;0;0;0;0;0;0;0;0;1
antisocial;anti social;0;1;1;0;1;1;0;1;0;0
antithesis;antítese;0;1;1;0;0;0;0;0;0;0
antithetical;antitético;0;0;0;0;0;0;0;0;0;0
antiviral;antiviral;0;0;0;0;0;0;0;0;0;0
antler;galhada;0;0;0;0;0;0;0;0;0;0
anvil;bigorna;0;0;0;0;0;0;0;0;0;0
anxiety;ansiedade;0;1;1;1;0;1;0;1;0;0
anxious;ansioso;0;1;0;1;0;1;0;0;0;0
aorta;aorta;0;0;0;0;0;0;0;0;0;0
apace;rapidamente;0;0;0;0;0;0;0;0;0;0
apache;apache;0;1;0;0;0;1;0;0;0;0
apartment;apartamento;0;0;0;0;0;0;0;0;0;0
apathetic;apático;0;1;0;0;0;0;0;1;0;0
apathy;apatia;0;1;0;0;0;0;0;1;0;0
ape;macaco;0;0;0;0;0;0;0;0;0;0
aperture;abertura;0;0;0;0;0;0;0;0;0;0
apex;ápice;0;0;0;0;0;0;0;0;0;0
aphid;afídio;0;1;0;0;1;0;0;0;0;0
apiece;um pedaço;0;0;0;0;0;0;0;0;0;0
aplomb;aprumo;1;0;0;0;0;0;0;0;0;0
apocalyptic;apocalíptico;0;0;0;0;0;0;0;0;0;0
apologetic;apologético;1;0;0;0;0;0;0;0;0;1
apologist;apologista;0;0;0;0;0;0;0;0;0;0
apologize;desculpar;1;0;0;0;0;0;0;1;0;1
apology;desculpa;1;0;0;0;0;0;0;0;0;0
apostasy;apostasia;0;0;0;0;0;0;0;0;0;0
apostate;apóstata;0;0;0;0;0;0;0;0;0;0
apostle;apóstolo;1;0;0;0;0;0;0;0;0;1
apostolic;apostólico;0;0;0;0;0;0;0;0;0;1
apostrophe;apóstrofo;0;0;0;0;0;0;0;0;0;0
appalling;apavorante;0;1;0;0;1;1;0;0;0;0
apparatus;aparelho;0;0;0;0;0;0;0;0;0;0
apparel;vestuário;0;0;0;0;0;0;0;0;0;0
apparently;aparentemente;0;0;0;0;0;0;0;0;0;0
apparition;aparição;0;0;0;0;0;1;0;0;1;0
appeal;apelação;0;0;0;1;0;0;0;0;0;0
appearance;aparência;0;0;0;0;0;0;0;0;0;0
appease;apaziguar;0;0;0;0;0;0;0;0;0;0
appellant;recorrente;0;0;0;0;0;0;0;0;0;0
append;anexar;0;0;0;0;0;0;0;0;0;0
appendage;apêndice;0;0;0;0;0;0;0;0;0;0
appendicitis;apendicite;0;1;0;0;0;1;0;1;0;0
appendix;apêndice;0;0;0;0;0;0;0;0;0;0
appetite;apetite;0;0;0;0;0;0;0;0;0;0
appetizer;aperitivo;0;0;0;0;0;0;0;0;0;0
applause;aplauso;1;0;0;0;0;0;1;0;1;1
apple;maçã;0;0;0;0;0;0;0;0;0;0
appliance;aplicação;0;0;0;0;0;0;0;0;0;0
appliances;aparelhos;0;0;0;0;0;0;0;0;0;0
applicability;aplicabilidade;0;0;0;0;0;0;0;0;0;0
applicable;aplicável;0;0;0;0;0;0;0;0;0;0
applicant;requerente;0;0;0;1;0;0;0;0;0;0
application;aplicação;0;0;0;0;0;0;0;0;0;0
apply;aplicar;0;0;0;0;0;0;0;0;0;0
appoint;nomear;0;0;0;0;0;0;0;0;0;0
appointment;compromisso;0;0;0;0;0;0;0;0;0;0
appointments;nomeações;0;0;0;0;0;0;0;0;0;0
apportion;repartir;0;0;0;0;0;0;0;0;0;0
apportionment;rateio;0;0;0;0;0;0;0;0;0;0
appraise;avaliar;0;0;0;0;0;0;0;0;0;0
appreciable;apreciável;0;0;0;0;0;0;0;0;0;0
appreciation;valorização;1;0;0;0;0;0;1;0;0;1
apprehend;apreender;0;0;0;0;0;1;0;0;0;0
apprehension;apreensão;0;1;0;0;0;1;0;0;0;0
apprehensive;apreensivo;0;1;0;1;0;1;0;0;0;0
apprentice;aprendiz;0;0;0;0;0;0;0;0;0;1
apprenticeship;aprendizagem;0;0;0;0;0;0;0;0;0;0
approach;abordagem;0;0;0;0;0;0;0;0;0;0
approaching;se aproximando;0;0;0;1;0;0;0;0;0;0
approbation;aprovação;1;0;0;0;0;0;0;0;0;1
appropriation;apropriação;0;1;0;0;0;0;0;0;0;0
approval;aprovação;1;0;0;0;0;0;0;0;0;0
approve;aprovar;1;0;0;0;0;0;1;0;0;1
approving;que aprova;1;0;0;0;0;0;0;0;0;0
approximate;aproximado;0;0;0;0;0;0;0;0;0;0
approximately;aproximadamente;0;0;0;0;0;0;0;0;0;0
approximating;de aproximação;0;0;0;0;0;0;0;0;0;0
approximation;aproximação;0;0;0;0;0;0;0;0;0;0
appurtenances;appurtenances;0;0;0;0;0;0;0;0;0;0
apron;avental;0;0;0;0;0;0;0;0;0;0
apt;apto;1;0;0;0;0;0;0;0;0;0
aptitude;aptidão;1;0;0;0;0;0;0;0;0;0
aqua;água;0;0;0;0;0;0;0;0;0;0
aquamarine;água-marinha;0;0;0;0;0;0;0;0;0;0
aquarium;aquário;0;0;0;0;0;0;0;0;0;0
aquatic;aquático;0;0;0;0;0;0;0;0;0;0
aqueduct;aqueduto;0;0;0;0;0;0;0;0;0;0
aqueous;aquoso;0;0;0;0;0;0;0;0;0;0
arable;arável;0;0;0;0;0;0;0;0;0;0
arbiter;árbitro;0;0;0;0;0;0;0;0;0;1
arbitrate;arbitrar;0;0;0;0;0;0;0;0;0;0
arbitration;arbitragem;0;0;0;1;0;0;0;0;0;0
arbitrator;árbitro;0;0;0;0;0;0;0;0;0;1
arbor;caramanchão;0;0;0;0;0;0;0;0;0;0
arc;arco;0;0;0;0;0;0;0;0;0;0
arcade;arcada;0;0;0;0;0;0;0;0;0;0
arch;arco;0;0;0;0;0;0;0;0;0;0
archaeological;arqueológico;0;0;0;0;0;0;0;0;0;0
archaeologist;arqueólogo;0;0;0;0;0;0;0;0;0;0
archaeology;arqueologia;1;0;0;1;0;0;0;0;0;0
archaic;arcaico;0;1;0;0;0;0;0;0;0;0
archbishop;arcebispo;0;0;0;0;0;0;0;0;0;0
arched;arqueado;0;0;0;0;0;0;0;0;0;0
archer;arqueiro;0;0;0;0;0;0;0;0;0;0
archery;tiro com arco;0;0;0;0;0;0;0;0;0;0
archetype;arquétipo;0;0;0;0;0;0;0;0;0;0
archipelago;arquipélago;0;0;0;0;0;0;0;0;0;0
architect;arquiteto;0;0;0;0;0;0;0;0;0;0
architecture;arquitetura;0;0;0;0;0;0;0;0;0;1
archive;arquivo;0;0;0;0;0;0;0;0;0;0
arctic;Ártico;0;0;0;0;0;0;0;0;0;0
ardent;ardente;1;0;0;1;0;0;1;0;0;0
ardor;ardor;1;0;0;0;0;0;0;0;0;0
arduous;árduo;0;1;0;0;0;0;0;0;0;0
area;área;0;0;0;0;0;0;0;0;0;0
arena;arena;0;0;0;0;0;0;0;0;0;0
areola;aréola;0;0;0;0;0;0;0;0;0;0
argent;argento;0;0;0;0;0;0;0;0;0;0
argue;discutir;0;1;1;0;0;0;0;0;0;0
argument;argumento;0;1;1;0;0;0;0;0;0;0
argumentation;argumentação;0;0;1;0;0;0;0;0;0;0
argumentative;argumentativo;0;1;0;0;0;0;0;0;0;0
arguments;argumentos;0;0;1;0;0;0;0;0;0;0
arid;árido;0;1;0;0;0;0;0;1;0;0
aristocracy;aristocracia;1;0;0;0;0;0;0;0;0;0
aristocrat;aristocrata;0;0;0;0;0;0;0;0;0;0
aristocratic;aristocrático;1;0;0;0;0;0;0;0;0;0
arithmetic;aritmética;0;0;0;0;0;0;0;0;0;0
ark;arca;0;0;0;0;0;0;0;0;0;0
arm;braço;0;0;0;0;0;0;0;0;0;0
armada;armada;0;0;0;0;0;0;0;0;0;0
armament;armamento;0;0;1;0;0;1;0;0;0;0
armaments;armamentos;0;1;0;0;0;1;0;0;0;0
armature;armadura;0;0;0;0;0;0;0;0;0;0
armed;armado;1;1;1;0;0;1;0;0;0;0
armor;armadura;1;0;0;0;0;1;0;0;0;1
armored;blindado;0;0;0;0;0;1;0;0;0;0
armory;arsenal;0;0;0;0;0;0;0;0;0;1
arms;braços;0;0;0;0;0;0;0;0;0;0
army;exército;0;0;0;0;0;0;0;0;0;0
aroma;aroma;1;0;0;0;0;0;0;0;0;0
arousal;excitação;0;0;0;0;0;0;0;0;0;0
arouse;despertar;1;0;0;1;0;0;0;0;0;0
arraignment;acusação;0;1;1;0;0;1;0;1;0;0
arrange;organizar;0;0;0;0;0;0;0;0;0;0
arranged;arranjado;0;0;0;0;0;0;0;0;0;0
arrangement;arranjo;0;0;0;0;0;0;0;0;0;0
array;ordem;1;0;0;0;0;0;0;0;0;0
arrears;atraso;0;1;0;0;0;0;0;0;0;0
arrest;prender;0;1;0;0;0;0;0;0;0;0
arrival;chegada;0;0;0;1;0;0;0;0;0;0
arrive;chegar;0;0;0;1;0;0;0;0;0;0
arrogance;arrogância;0;1;0;0;0;0;0;0;0;0
arrogant;arrogante;0;1;1;0;1;0;0;0;0;0
arrow;seta;0;0;0;0;0;0;0;0;0;0
arsenal;arsenal;0;0;0;0;0;0;0;0;0;0
arsenic;arsênico;0;1;0;0;1;1;0;1;0;0
arson;incêndio criminoso;0;1;1;0;0;1;0;0;0;0
art;arte;1;0;0;1;0;0;1;1;1;0
artery;artéria;0;0;0;0;0;0;0;0;0;0
artful;ardiloso;0;0;0;0;0;0;0;0;0;0
arthropod;artrópode;0;0;0;0;0;0;0;0;0;0
artichoke;Alcachofra;0;0;0;0;0;0;0;0;0;0
article;artigo;0;0;0;0;0;0;0;0;0;0
articles;artigos;0;0;0;0;0;0;0;0;0;0
articulate;articular;1;0;0;0;0;0;0;0;0;0
articulation;articulação;1;0;0;0;0;0;0;0;0;0
artifice;artifício;0;0;0;0;0;0;0;0;0;0
artillery;artilharia;0;1;0;0;0;1;0;0;0;0
artisan;artesão;1;0;0;0;0;0;0;0;0;0
artist;artista;0;0;0;0;0;0;0;0;0;0
artiste;artista;1;0;0;0;0;0;0;0;0;0
artistic;artístico;1;0;0;0;0;0;0;0;0;0
artists;artistas;0;0;0;0;0;0;0;0;0;0
ascend;subir;0;0;0;0;0;0;0;0;0;0
ascendancy;ascendência;1;0;0;0;0;0;0;0;0;0
ascension;ascensão;0;0;0;0;0;0;0;0;0;0
ascent;subida;1;0;0;0;0;0;0;0;0;0
ascertain;verificar;0;0;0;0;0;0;0;0;0;0
ascertained;apurada;0;0;0;0;0;0;0;0;0;0
ascetic;asceta;0;0;0;0;0;0;0;0;0;0
ash;cinza;0;1;0;0;0;0;0;0;0;0
ashamed;envergonhado;0;1;0;0;1;0;0;1;0;0
ashes;cinza;0;1;0;0;0;0;0;1;0;0
asleep;adormecido;0;0;0;0;0;0;0;0;0;0
asp;áspide;0;0;0;0;0;1;0;0;0;0
aspartame;aspartame;0;0;0;0;0;0;0;0;0;0
aspect;aspecto;0;0;0;0;0;0;0;0;0;0
aspects;aspectos;0;0;0;0;0;0;0;0;0;0
asphalt;asfalto;0;0;0;0;0;0;0;0;0;0
aspiration;aspiração;1;0;0;1;0;0;1;0;1;1
aspire;aspirar;1;0;0;1;0;0;1;0;0;0
aspiring;aspirador;1;0;0;1;0;0;1;0;0;1
ass;burro;0;1;0;0;0;0;0;0;0;0
assail;assaltar;0;1;1;0;0;1;0;0;1;0
assailant;assaltante;0;1;1;0;0;1;0;1;0;0
assassin;assassino;0;1;1;0;0;1;0;1;0;0
assassinate;assassinar;0;1;1;0;0;1;0;0;0;0
assassination;assassinato;0;1;1;0;0;1;0;1;0;0
assault;assalto;0;1;1;0;0;1;0;0;0;0
assay;ensaio;0;0;0;0;0;0;0;0;0;0
assemblage;assembléia;0;0;0;0;0;0;0;0;0;0
assemble;montar;0;0;0;0;0;0;0;0;0;0
assembled;montado;0;0;0;0;0;0;0;0;0;0
assembly;montagem;1;0;0;0;0;0;0;0;0;1
assent;assentimento;1;0;0;0;0;0;0;0;0;0
assert;afirmar;0;0;0;0;0;0;0;0;0;0
asserting;afirmando;1;0;0;0;0;0;0;0;0;1
assertion;afirmação;0;0;0;0;0;0;0;0;0;0
assess;avaliar;0;0;0;0;0;0;0;0;0;0
assessment;avaliação;0;0;0;0;0;0;0;0;1;1
assessor;assessor;0;0;0;0;0;0;0;0;0;1
assets;ativos;1;0;0;0;0;0;0;0;0;0
asshole;Idiota;0;1;1;0;1;0;0;0;0;0
assign;atribuir;0;0;0;0;0;0;0;0;0;0
assignee;cessionário;0;0;0;0;0;0;0;0;0;1
assignment;tarefa;0;0;0;0;0;0;0;0;0;0
assimilate;assimilar;0;0;0;0;0;0;0;0;0;0
assimilation;assimilação;0;0;0;0;0;0;0;0;0;0
assist;auxiliar;1;0;0;0;0;0;0;0;0;1
assistance;assistência;1;0;0;0;0;0;0;0;0;0
assistant;assistente;0;0;0;0;0;0;0;0;0;0
associate;associado;1;0;0;0;0;0;0;0;0;1
association;associação;0;0;0;0;0;0;0;0;0;1
assorted;sortido;0;0;0;0;0;0;0;0;0;0
assortment;sortimento;0;0;0;0;0;0;0;0;0;0
assuage;amenizar;1;0;0;0;0;0;0;0;0;0
assumed;suposto;0;0;0;0;0;0;0;0;0;0
assuming;supondo;0;0;0;0;0;0;0;0;0;0
assumption;suposição;0;0;0;0;0;0;0;0;0;0
assurance;garantia;1;0;0;0;0;0;0;0;0;1
assure;assegurar;0;0;0;0;0;0;0;0;0;1
assured;seguro;1;0;0;0;0;0;0;0;0;1
assuredly;indubitavelmente;0;0;0;0;0;0;0;0;0;1
asterisk;asterisco;0;0;0;0;0;0;0;0;0;0
asteroids;asteróides;0;0;0;0;0;0;0;0;0;0
astigmatism;astigmatismo;0;0;0;0;0;0;0;0;0;0
astonishingly;espantosamente;1;0;0;0;0;0;0;0;1;0
astonishment;assombro;1;0;0;0;0;0;1;0;1;0
astral;astral;0;0;0;0;0;0;0;0;0;0
astray;extraviar;0;1;0;0;0;1;0;0;0;0
astringent;adstringente;0;1;0;0;0;0;0;0;0;0
astrologer;astrólogo;1;0;0;1;0;0;0;0;0;0
astrology;astrologia;0;0;0;0;0;0;0;0;0;0
astronaut;astronauta;1;0;0;0;0;0;0;0;0;0
astronomer;astrônomo;1;0;0;1;0;0;0;0;0;0
astronomy;astronomia;0;0;0;0;0;0;0;0;0;0
astute;astuto;1;0;0;0;0;0;0;0;0;0
asunder;separadamente;0;0;0;0;0;0;0;0;0;0
asylum;asilo;0;1;0;0;0;1;0;0;0;0
asymmetric;assimétrico;0;0;0;0;0;0;0;0;0;0
asymmetry;assimetria;0;0;0;0;1;0;0;0;0;0
asymptotic;assintótica;0;0;0;0;0;0;0;0;0;0
atelier;ateliê;0;0;0;0;0;0;0;0;0;0
atheism;ateísmo;0;1;0;0;0;0;0;0;0;0
atheist;ateu;0;0;0;0;0;0;0;0;0;0
atheistic;ateístico;0;0;0;0;0;0;0;0;0;0
atherosclerosis;aterosclerose;0;1;0;0;0;1;0;1;0;0
athlete;atleta;1;0;0;0;0;0;0;0;0;0
athletic;atlético;1;0;0;0;0;0;0;0;0;0
athleticism;atlética;0;0;0;0;0;0;0;0;0;0
athletics;atletismo;0;0;0;0;0;0;0;0;0;0
atlas;atlas;0;0;0;0;0;0;0;0;0;0
atmosphere;atmosfera;0;0;0;0;0;0;0;0;0;0
atmospheric;atmosférico;0;0;0;0;0;0;0;0;0;0
atoll;atol;0;0;0;0;0;0;0;0;0;0
atom;átomo;1;0;0;0;0;0;0;0;0;0
atomic;atômico;0;0;0;0;0;0;0;0;0;0
atone;expiar;1;0;0;1;0;0;1;0;0;1
atonement;expiação;1;0;0;0;0;0;0;0;0;0
atrium;átrio;0;0;0;0;0;0;0;0;0;0
atrocious;atroz;0;1;1;0;1;0;0;0;0;0
atrocity;atrocidade;0;1;1;0;1;1;0;1;0;0
atrophy;atrofia;0;1;0;0;1;1;0;1;0;0
attach;anexar;0;0;0;0;0;0;0;0;0;0
attachment;acessório;1;0;0;0;0;0;0;0;0;0
attack;ataque;0;1;1;0;0;1;0;0;0;0
attacking;atacante;0;1;1;0;1;1;0;1;1;0
attain;alcançar;0;0;0;0;0;0;0;0;0;0
attainable;atingível;1;0;0;1;0;0;0;0;0;0
attainment;realização;1;0;0;0;0;0;0;0;0;0
attempt;tentativa;0;0;0;1;0;0;0;0;0;0
attendance;comparecimento;0;0;0;1;0;0;0;0;0;0
attendant;assistente;1;0;0;0;0;0;0;0;0;1
attention;atenção;1;0;0;0;0;0;0;0;0;0
attentive;atencioso;1;0;0;0;0;0;0;0;0;1
attenuate;atenuar;0;0;0;0;0;0;0;0;0;0
attenuated;atenuada;0;1;0;0;0;0;0;0;0;0
attenuation;atenuação;0;1;0;0;0;0;0;1;0;0
attest;atestar;1;0;0;0;0;0;0;0;0;1
attestation;atestação;0;0;0;0;0;0;0;0;0;1
attic;sótão;0;0;0;0;0;0;0;0;0;0
attire;vestuário;0;0;0;0;0;0;0;0;0;0
attitude;atitude;0;0;0;0;0;0;0;0;0;0
attorney;advogado;1;0;1;0;0;1;0;0;0;1
attraction;atração;1;0;0;0;0;0;0;0;0;0
attractiveness;atratividade;1;0;0;0;0;0;0;0;0;0
attributable;atribuível;0;0;0;0;0;0;0;0;0;0
attribute;atributo;0;0;0;0;0;0;0;0;0;0
attribution;atribuição;0;0;0;0;0;0;0;0;0;0
attrition;atrito;0;0;0;0;0;0;0;0;0;0
auburn;ruivo;0;0;0;0;0;0;0;0;0;0
auction;leilão;0;0;0;1;0;0;0;0;0;0
auctioneer;leiloeiro;0;0;0;0;0;0;0;0;0;0
audacious;audacioso;0;0;0;0;0;0;0;0;0;0
audacity;audácia;0;1;0;0;0;0;0;0;0;0
audible;audível;0;0;0;0;0;0;0;0;0;0
audience;público;0;0;0;1;0;0;0;0;0;0
audit;auditar;0;0;0;0;0;0;0;0;0;0
audition;audição;0;0;0;0;0;0;0;0;0;0
auditor;auditor;0;0;0;0;0;1;0;0;0;1
auditorium;auditório;0;0;0;0;0;0;0;0;0;0
auditory;auditivo;0;0;0;0;0;0;0;0;0;0
aught;qualquer coisa;0;0;0;0;0;0;0;0;0;0
augment;aumentar;1;0;0;0;0;0;0;0;0;0
augmentation;aumento;0;0;0;0;0;0;0;0;0;0
august;agosto;1;0;0;0;0;0;0;0;0;0
aunt;tia;1;0;0;0;0;0;0;0;0;1
aura;aura;1;0;0;0;0;0;0;0;0;0
aurora;aurora;0;0;0;0;0;0;0;0;0;0
auspices;auspícios;0;0;0;0;0;0;0;0;0;0
auspicious;auspicioso;1;0;0;1;0;0;1;0;0;0
austere;austero;0;1;0;0;0;1;0;1;0;0
austerity;austeridade;0;1;0;0;0;0;0;0;0;0
authentic;autêntico;1;0;0;0;0;0;1;0;0;1
authenticate;autenticar;0;0;0;0;0;0;0;0;0;1
authentication;autenticação;0;0;0;0;0;0;0;0;0;1
authenticity;autenticidade;1;0;0;0;0;0;0;0;0;1
author;autor;1;0;0;0;0;0;0;0;0;1
authoritative;oficial;1;0;0;0;0;0;0;0;0;1
authority;autoridade;1;0;0;0;0;0;0;0;0;1
authorization;autorização;1;0;0;0;0;0;0;0;0;1
authorize;autorizar;0;0;0;0;0;0;0;0;0;1
authorized;autorizado;1;0;0;0;0;0;0;0;0;0
authorship;autoria;0;0;0;0;0;0;0;0;0;0
auto;automático;0;0;0;0;0;0;0;0;0;0
autobiography;autobiografia;0;0;0;0;0;0;0;0;0;0
autocratic;autocrático;0;1;0;0;0;0;0;0;0;0
autograph;autógrafo;0;0;0;0;0;0;0;0;0;0
automatic;automático;0;0;0;0;0;0;0;0;0;1
automobile;automóvel;0;0;0;0;0;0;0;0;0;0
autonomy;autonomia;0;0;0;0;0;0;0;0;0;0
autopsy;autópsia;0;1;0;0;1;1;0;1;0;0
autumn;outono;0;0;0;0;0;0;0;0;0;0
auxiliary;auxiliar;0;0;0;0;0;0;0;0;0;0
avail;proveito;0;0;0;0;0;0;0;0;0;0
avalanche;avalanche;0;1;0;0;0;1;0;1;1;0
avarice;avareza;0;1;1;0;1;0;0;0;0;0
avatar;avatar;1;0;0;0;0;0;0;0;0;0
avenger;vingador;0;1;1;0;0;0;0;0;0;0
avenue;avenida;0;0;0;0;0;0;0;0;0;0
aver;declarar;0;0;0;0;0;0;0;0;0;0
average;média;0;0;0;0;0;0;0;0;0;0
averse;adverso;0;1;1;0;1;1;0;0;0;0
aversion;aversão;0;1;1;0;1;1;0;0;0;0
avert;evitar;0;0;0;0;0;0;0;0;0;0
aviary;aviário;0;0;0;0;0;0;0;0;0;0
aviation;aviação;0;0;0;0;0;0;0;0;0;0
aviator;aviador;0;0;0;0;0;0;0;0;0;0
avid;ávido;0;0;0;0;0;0;0;0;0;0
avocado;abacate;0;0;0;0;0;0;0;0;0;0
avoid;evitar;0;1;0;0;0;1;0;0;0;0
avoidance;anulação;0;1;0;0;0;1;0;0;0;0
avoiding;evitando;0;0;0;0;0;1;0;0;0;0
await;aguardam;0;0;0;1;0;0;0;0;0;0
awake;acordado;0;0;0;0;0;0;0;0;0;0
awaken;despertar;0;0;0;0;0;0;0;0;0;0
award;prêmio;1;0;0;1;0;0;1;0;1;1
awe;temor;0;0;0;0;0;0;0;0;0;0
awful;terrível;0;1;1;0;1;1;0;1;0;0
awkwardness;embaraço;0;1;0;0;1;0;0;0;0;0
awning;toldo;0;0;0;0;0;0;0;0;0;0
awry;errado;0;1;0;0;0;0;0;0;0;0
axial;axial;0;0;0;0;0;0;0;0;0;0
axiom;axioma;0;0;0;0;0;0;0;0;0;1
axiomatic;axiomático;0;0;0;0;0;0;0;0;0;1
axis;eixo;0;0;0;0;0;0;0;0;0;0
axle;eixo;0;0;0;0;0;0;0;0;0;0
ay;ay;1;0;0;0;0;0;0;0;0;0
aye;sim;1;0;0;0;0;0;0;0;0;0
azimuth;azimute;0;0;0;0;0;0;0;0;0;0
azure;azul;0;0;0;0;0;0;0;0;0;0
babble;balbuciar;0;1;0;0;0;0;0;0;0;0
babbling;balbucio;0;1;0;0;0;0;0;0;0;0
baboon;babuíno;0;1;0;0;1;0;0;0;0;0
